Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
South Dakota,US,2021-01-09 05:30:45,44.2998,-99.4388,102580,1556,95783,5241,46,11595.4282949702,381792,,1.51686488594268,84000046,USA,43156.9678260211,
Tennessee,US,2021-01-09 05:30:45,35.7478,-86.6923,640606,7618,559625,73363,47,9380.43165981713,5875526,,1.18918648904319,84000047,USA,86035.6757640089,
Texas,US,2021-01-09 05:30:45,31.0545,-97.5635,1932554,30128,1536690,365736,48,6664.92595965613,14532743,,1.5589732550811,84000048,USA,50120.0256684734,
Utah,US,2021-01-09 05:30:45,40.15,-111.8624,301110,1381,244990,54739,49,9392.20039688605,2349366,,0.458636378732025,84000049,USA,73281.2469782823,
Vermont,US,2021-01-09 05:30:45,44.0459,-72.7107,8619,156,5778,2685,50,1381.27434938757,743851,,1.80995475113122,84000050,USA,119208.992466213,
Virgin Islands,US,2021-01-09 05:30:45,18.3358,-64.8963,2143,24,1984,135,78,1997.79990304658,37469,,1.11992533831078,850,VIR,34930.2681135101,
Virginia,US,2021-01-09 05:30:45,37.7693,-78.17,387917,5312,32595,350010,51,4544.73828715044,4500002,,1.3693650961417,84000051,USA,52720.8948864152,
Washington,US,2021-01-09 05:30:45,47.4009,-121.4905,268607,3699,,,53,3527.39033890562,3987138,,1.37710484090139,84000053,USA,52359.7376877127,
West Virginia,US,2021-01-09 05:30:45,38.4912,-80.9545,97898,1554,68155,28189,54,5462.60993099338,1629977,,1.58736644262396,84000054,USA,90951.0771158839,
Wisconsin,US,2021-01-09 05:30:45,44.2685,-89.6165,544618,5529,467069,72020,55,9353.78571916831,5558502,,1.01520698911898,84000055,USA,95466.9816781092,
Wyoming,US,2021-01-09 05:30:45,42.756,-107.3025,46647,489,44279,1879,56,8059.83146698367,528137,,1.04829892597595,84000056,USA,91253.3541595034,
Alabama,US,2021-01-10 05:30:28,32.3182,-86.9023,399150,5299,211684,182167,1,8140.62695982305,3396413,,1.3275710885632,84000001,USA,69269.5258286196,
Alaska,US,2021-01-10 05:30:28,61.3707,-152.4044,49979,224,7165,42590,2,6831.97889398465,1345573,,0.448188239060405,84000002,USA,183935.779753809,
American Samoa,US,2021-01-10 05:30:28,-14.271,-170.132,0,0,,,60,0,2140,,,16,ASM,3846.08472169803,
Arizona,US,2021-01-10 05:30:28,33.7298,-111.4312,607345,10036,84029,513280,4,8344.12163572234,5557364,,1.65243807061884,84000004,USA,41827.5088865249,
Arkansas,US,2021-01-10 05:30:28,34.9697,-92.3731,251746,4010,219887,27849,5,8342.02618857951,2158016,,1.59287535849626,84000005,USA,71509.4817290984,
California,US,2021-01-10 09:30:31,36.1162,-119.6816,2780044,29459,,,6,7036.1214553785,35353748,,1.05962747038985,84000006,USA,89475.4719318121,
Colorado,US,2021-01-10 05:30:28,39.0598,-105.3111,358947,5190,18891,334866,8,6233.0865662187,4736803,,1.44589591220988,84000008,USA,82254.2134246126,
Connecticut,US,2021-01-10 05:30:28,41.5978,-72.7554,205994,6324,9800,189870,9,5777.76768041395,4619970,,3.06999232987369,84000009,USA,129581.994380817,
Delaware,US,2021-01-10 05:30:28,39.3185,-75.5071,64475,1128,18851,44496,10,6621.21417509787,1044510,,1.74951531601396,84000010,USA,107265.210050895,
Diamond Princess,US,2021-01-10 05:30:28,,,49,0,,,88888,,,,0,84088888,USA,,
District of Columbia,US,2021-01-10 05:30:28,38.8974,-77.0268,31457,813,22042,8602,11,4457.25038221804,950762,,2.58448040181836,84000011,USA,134716.733569584,
Florida,US,2021-01-10 05:30:28,27.7663,-81.6868,1464697,22804,,,12,6819.60580856354,18310576,,1.55690903989016,84000012,USA,85253.7490332431,
Georgia,US,2021-01-10 05:30:28,33.0406,-83.6431,748852,11457,,,13,7053.04855990008,5632471,,1.52994183096259,84000013,USA,53049.3227970667,
Grand Princess,US,2021-01-10 05:30:28,,,103,3,,,99999,,,,2.9126213592233,84099999,USA,,
Guam,US,2021-01-10 05:30:28,13.4443,144.7937,7399,124,7146,129,66,4505.29443642718,98511,,1.67590214893905,316,GUM,59983.9248853735,
Hawaii,US,2021-01-10 05:30:28,21.0943,-157.4983,23897,308,11958,11631,15,1687.79381187,863028,,1.2888647110516,84000015,USA,60953.8150341274,
Idaho,US,2021-01-10 05:30:28,44.2405,-114.4788,149235,1528,64538,83169,16,8350.84342203557,559371,,1.0238884980065,84000016,USA,31301.0998480749,
Illinois,US,2021-01-10 05:30:28,40.3495,-88.9861,1024039,19210,,,17,8081.22999843511,14025514,,1.87590511689496,84000017,USA,110682.702983257,
Indiana,US,2021-01-10 05:30:28,39.8494,-86.2583,558560,10089,364221,184250,18,8296.81862696386,6061499,,1.80625179031796,84000018,USA,90037.163080999,
Iowa,US,2021-01-10 05:30:28,42.0115,-93.2105,296171,4127,255103,36941,19,9387.14513465628,1195536,,1.39345175591128,84000019,USA,37892.5348724434,
Kansas,US,2021-01-10 05:30:28,38.5266,-96.7265,244583,3164,4838,236581,20,8395.35319570771,1051207,,1.29363038314192,84000020,USA,36082.8595887707,
Kentucky,US,2021-01-10 05:30:28,37.6681,-84.6701,300397,2876,38905,258616,21,6723.79111004767,3310799,,0.957399707720117,84000021,USA,74105.669774847,
Louisiana,US,2021-01-10 05:30:28,31.1695,-91.8678,341431,7833,280373,53225,22,7344.50698396186,4399258,,2.29416778207017,84000022,USA,94632.2422546579,
Maine,US,2021-01-10 05:30:28,44.6939,-69.3819,29019,432,11728,16859,23,2158.81125893832,1173333,,1.48867983045591,84000023,USA,87287.7938896543,
Maryland,US,2021-01-10 05:30:28,39.0639,-76.8021,303364,6246,9427,287691,24,5017.86399544799,6085068,,2.05891272530689,84000024,USA,100651.506530283,
Massachusetts,US,2021-01-10 05:30:28,42.2302,-71.5301,427135,13074,293522,120539,25,6197.0955979272,11635559,,3.06085897901132,84000025,USA,168814.710708142,
Michigan,US,2021-01-10 05:30:28,43.3266,-84.5361,562553,14145,415079,133329,26,5632.93336432073,8515027,,2.51442975150786,84000026,USA,85262.3302806879,
Minnesota,US,2021-01-10 05:30:28,45.6945,-93.9002,434413,5731,412546,16136,27,7702.86075403502,5635581,,1.31925149569649,84000027,USA,99928.1690720246,
Mississippi,US,2021-01-10 05:30:28,32.7416,-89.6787,236868,5146,182103,49619,28,7958.87571489196,1420446,,2.17251802691795,84000028,USA,47727.6507325406,
Missouri,US,2021-01-10 05:30:28,38.4561,-92.2884,477617,6173,,,29,7782.03833918703,3798436,,1.29245818302112,84000029,USA,61889.7036348125,
Montana,US,2021-01-10 05:30:28,46.9219,-110.4544,86102,1054,79906,5142,30,8056.11642455215,837136,,1.22412952080091,84000030,USA,78326.4625581739,
Nebraska,US,2021-01-10 05:30:28,41.1254,-98.2681,175620,1737,119393,54490,31,9078.74657259482,1837671,,0.989067304407243,84000031,USA,94999.1418563199,
Nevada,US,2021-01-10 05:30:28,38.3135,-117.0554,246309,3450,,,32,7996.6404299003,2210776,,1.40067963411812,84000032,USA,71774.806211114,
New Hampshire,US,2021-01-10 05:30:28,43.4525,-71.5639,52371,862,43374,8135,33,3851.62729432946,1085829,,1.64594909396422,84000033,USA,79857.3373312417,
New Jersey,US,2021-01-10 05:30:28,40.2989,-74.521,579250,19854,59246,500150,34,6521.47724829124,8240865,,3.42753560638757,84000034,USA,92779.6523154762,
New Mexico,US,2021-01-10 05:30:28,34.8405,-106.2485,154954,2732,76801,75421,35,7389.92068499625,2078816,,1.76310388889606,84000035,USA,99140.9409160213,
New York,US,2021-01-10 05:30:28,42.1657,-74.9481,1119284,39288,109035,970961,36,5753.6201212724,27074166,,3.51010110034629,84000036,USA,139173.316391791,
North Carolina,US,2021-01-10 05:30:28,35.6301,-79.8064,614355,7425,487090,119840,37,5857.6475932115,7487537,,1.20858461313084,84000037,USA,71390.8946572129,
North Dakota,US,2021-01-10 05:30:28,47.5289,-99.784,94558,1360,91222,1976,38,12408.1767625206,1275907,,1.43827069100446,84000038,USA,167428.240746816,
Northern Mariana Islands,US,2021-01-10 05:30:28,15.0979,145.6739,125,2,29,94,69,226.679239808501,17554,,1.6,580,MNP,31833.0190047875,
Ohio,US,2021-01-10 05:30:28,40.3888,-82.7649,770977,14899,628964,127114,39,6595.69171279226,8092160,,1.93248307018238,84000039,USA,69228.2553832203,
Oklahoma,US,2021-01-10 05:30:28,35.5653,-96.9289,325277,2738,281869,40670,40,8220.35339657531,2824791,,0.841744113478666,84000040,USA,71387.7104482191,
Oregon,US,2021-01-10 05:30:28,44.572,-122.0709,124476,1603,5870,117003,41,2951.25087220943,2786624,,1.28779845110704,84000041,USA,66069.1740618251,
Pennsylvania,US,2021-01-10 05:30:28,40.5908,-77.2098,721820,17710,520490,183620,42,5638.34260441874,8048586,,2.45352026821091,84000042,USA,31877.1012848082,
Puerto Rico,US,2021-01-10 05:30:28,18.2208,-66.5901,82630,1616,72747,8267,72,2587.2860706129,1430197,,1.95570615999032,630,PRI,44781.9045907341,
Rhode Island,US,2021-01-10 05:30:28,41.6809,-71.5118,97614,2062,5860,89692,44,9214.422656677,2115967,,2.11240190956215,84000044,USA,199739.937566137,
South Carolina,US,2021-01-10 05:30:28,33.8569,-80.945,350084,5758,162451,181875,45,6799.44545375797,3434733,,1.64474811759463,84000045,USA,66710.5028556645,
South Dakota,US,2021-01-10 05:30:28,44.2998,-99.4388,102901,1570,96291,5040,46,11631.7134624754,383093,,1.52573833101719,84000046,USA,43304.030140427,
Tennessee,US,2021-01-10 05:30:28,35.7478,-86.6923,646450,7704,560642,78104,47,9466.00569849297,5908921,,1.19173950034805,84000047,USA,86524.6807300561,
Texas,US,2021-01-10 05:30:28,31.0545,-97.5635,1951915,30313,1549210,372392,48,6731.69751248462,14653811,,1.55298770694421,84000048,USA,50537.5608349338,
Utah,US,2021-01-10 05:30:28,40.15,-111.8624,303723,1390,247390,54943,49,9473.70489569732,2362020,,0.457653849066419,84000049,USA,73675.9495913546,
Vermont,US,2021-01-10 05:30:28,44.0459,-72.7107,8790,156,5902,2732,50,1408.67867863055,752906,,1.77474402730375,84000050,USA,120660.139842209,
Virgin Islands,US,2021-01-10 05:30:28,18.3358,-64.8963,2143,24,1984,135,78,1997.79990304658,37469,,1.11992533831078,850,VIR,34930.2681135101,
Virginia,US,2021-01-10 05:30:28,37.7693,-78.17,393715,5381,32833,355501,51,4612.66620108279,4537960,,1.36672466123973,84000051,USA,53165.6012950121,
Washington,US,2021-01-10 05:30:28,47.4009,-121.4905,271595,3698,,,53,3566.62923563076,4009784,,1.36158618531269,84000053,USA,52657.1286031202,
West Virginia,US,2021-01-10 05:30:28,38.4912,-80.9545,99778,1570,69228,28980,54,5567.51204002797,1649119,,1.57349315480366,84000054,USA,92019.181462235,
Wisconsin,US,2021-01-10 05:30:28,44.2685,-89.6165,548134,5567,470385,72182,55,9414.17283562167,5585041,,1.0156275655223,84000055,USA,95922.787617687,
Wyoming,US,2021-01-10 05:30:28,42.756,-107.3025,46719,489,44490,1740,56,8072.27187827749,528137,,1.0466833622295,84000056,USA,91253.3541595034,
Alabama,US,2021-01-11 05:30:40,32.3182,-86.9023,401900,5334,211684,184882,1,8196.71295290714,3404832,,1.32719581985569,84000001,USA,69441.2305470832,
Alaska,US,2021-01-11 05:30:40,61.3707,-152.4044,50238,224,7165,42849,2,6867.38341455413,1352480,,0.44587762251682,84000002,USA,184879.945867992,
American Samoa,US,2021-01-11 05:30:40,-14.271,-170.132,0,0,,,60,0,2140,,,16,ASM,3846.08472169803,
Arizona,US,2021-01-11 05:30:40,33.7298,-111.4312,618546,10141,85004,523401,4,8498.00864630401,5635119,,1.63949002984418,84000004,USA,42250.0558821012,
Arkansas,US,2021-01-11 05:30:40,34.9697,-92.3731,255076,4043,219887,31146,5,8452.3713269649,2158016,,1.58501779861688,84000005,USA,71509.4817290984,
California,US,2021-01-11 09:30:28,36.1162,-119.6816,2818969,29855,,,6,7134.64286734766,35826824,,1.0590424596035,84000006,USA,90672.7621981684,
Colorado,US,2021-01-11 05:30:40,39.0598,-105.3111,361148,5208,19113,336827,8,6271.30675898322,4770751,,1.44206807181543,84000008,USA,82843.7177880702,
Connecticut,US,2021-01-11 05:30:40,41.5978,-72.7554,205994,6324,9800,189870,9,5777.76768041395,4619970,,3.06999232987369,84000009,USA,129581.994380817,
Delaware,US,2021-01-11 05:30:40,39.3185,-75.5071,65273,1137,18851,45285,10,6703.16421638097,1052875,,1.74191472737579,84000010,USA,108124.247764345,
Diamond Princess,US,2021-01-11 05:30:40,,,49,0,,,88888,,,,0,84088888,USA,,
District of Columbia,US,2021-01-11 05:30:40,38.8974,-77.0268,31791,817,22153,8821,11,4504.57598948068,957350,,2.56990972287754,84000011,USA,135650.209918824,
Florida,US,2021-01-11 05:30:40,27.7663,-81.6868,1477010,22912,,,12,6876.93493965402,18376821,,1.55124203627599,84000012,USA,85562.184693853,
Georgia,US,2021-01-11 05:30:40,33.0406,-83.6431,757045,11458,,,13,7130.21417720665,5672290,,1.51351636956852,84000013,USA,53424.3573040275,
Grand Princess,US,2021-01-11 05:30:40,,,103,3,,,99999,,,,2.9126213592233,84099999,USA,,
Guam,US,2021-01-11 05:30:40,13.4443,144.7937,7399,124,7146,129,66,4505.29443642718,98519,,1.67590214893905,316,GUM,59988.79613223,
Hawaii,US,2021-01-11 05:30:40,21.0943,-157.4983,24045,309,11958,11778,15,1698.24673416806,869572,,1.28509045539613,84000015,USA,61416.0037065498,
Idaho,US,2021-01-11 05:30:40,44.2405,-114.4788,149667,1534,64785,83348,16,8375.01713703755,561307,,1.02494203799101,84000016,USA,31409.4339041949,
Illinois,US,2021-01-11 05:30:40,40.3495,-88.9861,1028750,19293,,,17,8118.40697560359,14103289,,1.87538274605103,84000017,USA,111296.466387901,
Indiana,US,2021-01-11 05:30:40,39.8494,-86.2583,563653,10147,364890,188616,18,8372.46976071337,6109153,,1.80022105799135,84000018,USA,90745.0128999072,
Iowa,US,2021-01-11 05:30:40,42.0115,-93.2105,296682,4138,255593,36951,19,9403.34128878282,1198291,,1.39475937198752,84000019,USA,37979.8546466481,
Kansas,US,2021-01-11 05:30:40,38.5266,-96.7265,244583,3165,4838,236580,20,8395.35319570771,1051207,,1.2940392423022,84000020,USA,36082.8595887707,
Kentucky,US,2021-01-11 05:30:40,37.6681,-84.6701,303624,2901,39006,261717,21,6796.02110539424,3310799,,0.955458066556004,84000021,USA,74105.669774847,
Louisiana,US,2021-01-11 05:30:40,31.1695,-91.8678,346829,7873,280373,58583,22,7460.62312074917,4445919,,2.26999472362461,84000022,USA,95635.9649405846,
Maine,US,2021-01-11 05:30:40,44.6939,-69.3819,29298,432,11735,17131,23,2179.56691355233,1173612,,1.47450337907024,84000023,USA,87308.5495442683,
Maryland,US,2021-01-11 05:30:40,39.0639,-76.8021,306674,6272,9427,290975,24,5072.61383334877,6145245,,2.04516848510144,84000024,USA,101646.878432203,
Massachusetts,US,2021-01-11 05:30:40,42.2302,-71.5301,432791,13151,293522,126118,25,6279.15577258363,11717313,,3.03864914011613,84000025,USA,170000.84004316,
Michigan,US,2021-01-11 05:30:40,43.3266,-84.5361,562553,14145,415079,133329,26,5632.93336432073,8515027,,2.51442975150786,84000026,USA,85262.3302806879,
Minnesota,US,2021-01-11 05:30:40,45.6945,-93.9002,436572,5775,414756,16041,27,7741.14339375335,5670387,,1.32280586020175,84000027,USA,100545.337000712,
Mississippi,US,2021-01-11 05:30:40,32.7416,-89.6787,239082,5167,182103,51812,28,8033.26715161102,1422660,,2.16118319237751,84000028,USA,47802.0421692597,
Missouri,US,2021-01-11 05:30:40,38.4561,-92.2884,480558,6180,,,29,7829.95743493854,3819153,,1.28600501916522,84000029,USA,62227.2554561944,
Montana,US,2021-01-11 05:30:40,46.9219,-110.4544,86324,1056,80237,5031,30,8076.8878101907,842250,,1.22329827162782,84000030,USA,78804.952946262,
Nebraska,US,2021-01-11 05:30:40,41.1254,-98.2681,176026,1760,120729,53537,31,9099.7349059764,1848089,,0.999852294547396,84000031,USA,95537.7045587074,
Nevada,US,2021-01-11 05:30:40,38.3135,-117.0554,248569,3467,,,32,8070.01333698683,2223317,,1.39478374214001,84000032,USA,72181.960913668,
New Hampshire,US,2021-01-11 05:30:40,43.4525,-71.5639,52980,869,44277,7834,33,3896.41622374166,1091708,,1.640241600604,84000033,USA,80289.7086219057,
New Jersey,US,2021-01-11 05:30:40,40.2989,-74.521,584828,19854,59705,505269,34,6584.27707581126,8246511,,3.39484429610073,84000034,USA,92843.2177199542,
New Mexico,US,2021-01-11 05:30:40,34.8405,-106.2485,156157,2749,77731,75677,35,7447.29303152522,2093575,,1.76040779471942,84000035,USA,99844.8132871112,
New York,US,2021-01-11 05:30:40,42.1657,-74.9481,1135592,39450,109982,986160,36,5837.4505315505,27321002,,3.47395895709022,84000036,USA,140442.163776596,
North Carolina,US,2021-01-11 05:30:40,35.6301,-79.8064,623188,7567,487090,128531,37,5941.86697970764,7555356,,1.21424032555184,84000037,USA,72037.5237269267,
North Dakota,US,2021-01-11 05:30:40,47.5289,-99.784,94716,1360,91465,1891,38,12428.9099837021,1278553,,1.43587144727396,84000038,USA,167775.456590146,
Northern Mariana Islands,US,2021-01-11 05:30:40,15.0979,145.6739,125,2,29,94,69,226.679239808501,17554,,1.6,580,MNP,31833.0190047875,
Ohio,US,2021-01-11 05:30:40,40.3888,-82.7649,777065,15046,634085,127934,39,6647.77442232507,8145652,,1.93626015841661,84000039,USA,69685.8782968749,
Oklahoma,US,2021-01-11 05:30:40,35.5653,-96.9289,331775,2761,285645,43369,40,8384.56991471507,2831278,,0.83219049054329,84000040,USA,71551.6489759465,
Oregon,US,2021-01-11 05:30:40,44.572,-122.0709,125683,1604,5870,118209,41,2979.86811410953,2786624,,1.27622669732581,84000041,USA,66069.1740618251,
Pennsylvania,US,2021-01-11 05:30:40,40.5908,-77.2098,729133,17804,520490,190839,42,5695.46654039462,8106628,,2.44180417015826,84000042,USA,32044.0753386056,
Puerto Rico,US,2021-01-11 05:30:40,18.2208,-66.5901,83119,1630,73760,7729,72,2602.59749368599,1433978,,1.9610438046656,630,PRI,44900.2941421439,
Rhode Island,US,2021-01-11 05:30:40,41.6809,-71.5118,97614,2074,5860,89680,44,9214.422656677,2115967,,2.1246952281435,84000044,USA,199739.937566137,
South Carolina,US,2021-01-11 05:30:40,33.8569,-80.945,354525,5811,163716,184998,45,6885.70000198108,3466585,,1.63909456314787,84000045,USA,67329.1427723505,
South Dakota,US,2021-01-11 05:30:40,44.2998,-99.4388,103318,1585,96693,5040,46,11678.8502688607,384161,,1.53409860818057,84000046,USA,43424.7546229677,
Tennessee,US,2021-01-11 05:30:40,35.7478,-86.6923,653869,7785,565197,80887,47,9574.64255560043,5948059,,1.19060545766813,84000047,USA,87097.7807857876,
Texas,US,2021-01-11 05:30:40,31.0545,-97.5635,1968189,30479,1558945,378765,48,6787.82272557954,14791044,,1.54858095436973,84000048,USA,51010.8452990271,
Utah,US,2021-01-11 05:30:40,40.15,-111.8624,305999,1392,249390,55217,49,9544.69771594013,2373998,,0.454903447396887,84000049,USA,74049.5664634409,
Vermont,US,2021-01-11 05:30:40,44.0459,-72.7107,8967,156,6015,2796,50,1437.04456328557,759091,,1.73971227835396,84000050,USA,121651.343212781,
Virgin Islands,US,2021-01-11 05:30:40,18.3358,-64.8963,2143,24,1984,135,78,1997.79990304658,37469,,1.11992533831078,850,VIR,34930.2681135101,
Virginia,US,2021-01-11 05:30:40,37.7693,-78.17,398856,5383,32998,360475,51,4672.89686778273,4588152,,1.34960988426901,84000051,USA,53753.638179471,
Washington,US,2021-01-11 05:30:40,47.4009,-121.4905,271595,3698,,,53,3566.62923563076,4034774,,1.36158618531269,84000053,USA,52985.3013036427,
West Virginia,US,2021-01-11 05:30:40,38.4912,-80.9545,101212,1582,70382,29248,54,5647.52779766392,1662374,,1.56305576413864,84000054,USA,92758.7971299229,
Wisconsin,US,2021-01-11 05:30:40,44.2685,-89.6165,550260,5570,472862,71828,55,9450.68677463755,5608884,,1.01224875513394,84000055,USA,96332.2898980048,
Wyoming,US,2021-01-11 05:30:40,42.756,-107.3025,46832,489,44556,1787,56,8091.79641266918,528137,,1.04415784079262,84000056,USA,91253.3541595034,
Alabama,US,2021-01-12 05:30:28,32.3182,-86.9023,404000,5347,211684,186969,1,8239.54225671681,3418443,,1.32351485148515,84000001,USA,69718.8256204896,
Alaska,US,2021-01-12 05:30:28,61.3707,-152.4044,50413,224,7165,43024,2,6891.30538791189,1357708,,0.444329835558289,84000002,USA,185594.597734931,
American Samoa,US,2021-01-12 05:30:28,-14.271,-170.132,0,0,,,60,0,2140,,,16,ASM,3846.08472169803,
Arizona,US,2021-01-12 05:30:28,33.7298,-111.4312,627541,10147,85912,531482,4,8621.58811779604,5696693,,1.61694614375794,84000004,USA,42554.3265385919,
Arkansas,US,2021-01-12 05:30:28,34.9697,-92.3731,256344,4081,226700,25563,5,8494.38863491466,2202491,,1.59200137315482,84000005,USA,72983.2354917682,
California,US,2021-01-12 09:30:29,36.1162,-119.6816,2857172,30068,,,6,7231.3294040682,36170528,,1.05233722249191,84000006,USA,91542.6297325767,
Colorado,US,2021-01-12 05:30:28,39.0598,-105.3111,362825,5213,19222,338390,8,6300.42773275247,4798163,,1.43678081719837,84000008,USA,83319.7250229912,
Connecticut,US,2021-01-12 05:30:28,41.5978,-72.7554,213358,6416,9800,197142,9,5984.31486721826,4736445,,3.00715229801554,84000009,USA,132848.912303554,
Delaware,US,2021-01-12 05:30:28,39.3185,-75.5071,65827,1146,18851,45830,10,6760.05685155746,1063800,,1.74092697525332,84000010,USA,109246.18285334,
Diamond Princess,US,2021-01-12 05:30:28,,,49,0,,,88888,,,,0,84088888,USA,,
District of Columbia,US,2021-01-12 05:30:28,38.8974,-77.0268,31993,821,22153,9019,11,4533.19806333413,960916,,2.56618635326478,84000011,USA,136155.488707742,
Florida,US,2021-01-12 05:30:28,27.7663,-81.6868,1488586,23071,,,12,6930.83261053062,18498155,,1.54986006854827,84000012,USA,86127.1138574795,
Georgia,US,2021-01-12 05:30:28,33.0406,-83.6431,764499,11475,,,13,7200.41953683111,5708060,,1.50098299670765,84000013,USA,53761.256380197,
Grand Princess,US,2021-01-12 05:30:28,,,103,3,,,99999,,,,2.9126213592233,84099999,USA,,
Guam,US,2021-01-12 05:30:28,13.4443,144.7937,7423,124,7164,135,66,4519.90817699675,99160,,1.67048363195474,316,GUM,60379.1047866089,
Hawaii,US,2021-01-12 05:30:28,21.0943,-157.4983,24201,309,11958,11934,15,1709.26467929304,875020,,1.27680674352299,84000015,USA,61800.7842516838,
Idaho,US,2021-01-12 05:30:28,44.2405,-114.4788,150239,1544,66012,82683,16,8407.02492634571,562715,,1.02769587124515,84000016,USA,31488.2223086457,
Illinois,US,2021-01-12 05:30:28,40.3495,-88.9861,1033526,19363,,,17,8156.09690193698,14169986,,1.87348939455805,84000017,USA,111822.807471791,
Indiana,US,2021-01-12 05:30:28,39.8494,-86.2583,567338,10217,367734,189387,18,8427.206542152,6140884,,1.80086650286073,84000018,USA,91216.3433780155,
Iowa,US,2021-01-12 05:30:28,42.0115,-93.2105,297774,4139,256151,37484,19,9437.95224828609,1199759,,1.38998032064586,84000019,USA,38026.3829328668,
Kansas,US,2021-01-12 05:30:28,38.5266,-96.7265,249712,3273,4896,241543,20,8571.40699560707,1066516,,1.3107099378484,84000020,USA,36608.3436251636,
Kentucky,US,2021-01-12 05:30:28,37.6681,-84.6701,305706,2922,39020,263764,21,6842.62254645763,3335482,,0.955820297933308,84000021,USA,74658.1497795385,
Louisiana,US,2021-01-12 05:30:28,31.1695,-91.8678,348234,7918,280373,59943,22,7490.84601296594,4458747,,2.27375844977802,84000022,USA,95911.9074753581,
Maine,US,2021-01-12 05:30:28,44.6939,-69.3819,29611,438,11752,17421,23,2202.8519310942,1196269,,1.47918003444666,84000023,USA,88994.0723635855,
Maryland,US,2021-01-12 05:30:28,39.0639,-76.8021,309686,6301,9431,293954,24,5122.43453176483,6188765,,2.03464154014066,84000024,USA,102366.731285811,
Massachusetts,US,2021-01-12 05:30:28,42.2302,-71.5301,437042,13206,293522,130314,25,6340.83148023294,11774727,,3.02167755044138,84000025,USA,170833.83206362,
Michigan,US,2021-01-12 05:30:28,43.3266,-84.5361,567682,14192,415079,138411,26,5684.29086348187,8588813,,2.499991192252,84000026,USA,86001.1613263312,
Minnesota,US,2021-01-12 05:30:28,45.6945,-93.9002,437552,5779,417005,14768,27,7758.52041409794,5687368,,1.32075730427469,84000027,USA,100846.438207316,
